60.98025841418095,1.0,3.1993796488796655,1.0,0.0,1.7512663882778434,2.8636067319575056,5.28329649673269,1.0,0.0,0.0,8.18314435584301,52.56473456527168,49.65062699800169,41.98903278132339,1.0,1.0,1.0,1.0,1.4578292901454084,0.0
66.4413382595506,0.0,3.0007298528719537,1.0,0.0,1.5460502701688938,8.488198635148333,10.609288789784914,0.0,0.0,0.0,7.227987795539177,47.27643568805707,58.58263880097472,27.132365196303308,1.0,0.0,1.0,0.0,1.690302436154477,0.0
62.07169145071171,1.0,2.2284700496644825,1.0,0.0,1.557537419510916,8.968398046819738,13.766973632585383,1.0,1.0,0.0,7.090542594992666,54.3236651147725,60.06117073665547,35.25759234883246,1.0,0.0,1.0,1.0,1.533949727193296,0.0
53.35196176825941,1.0,3.4044184117458607,1.0,1.0,1.8494601397250399,5.3095382180914426,5.5465703566847315,0.0,0.0,0.0,7.397463511658588,51.6845714793566,51.893963503170234,43.09364207763113,0.0,1.0,0.0,1.0,1.3169232854282509,0.0
56.61864258694946,1.0,3.6376365405426774,1.0,0.0,1.2754237784198,12.071138081528854,7.320962883501882,0.0,0.0,0.0,4.680798566501807,51.6845714793566,37.549320615241776,39.76570157228258,1.0,1.0,1.0,0.0,1.2874552499630627,0.0
75.1982027417556,0.0,2.1074127991067546,1.0,1.0,1.6388658450947764,7.2936379614496385,7.824443868353412,0.0,0.0,1.0,5.32998414391054,57.836159781685424,56.35965348700977,31.236815083939085,0.0,0.0,1.0,1.0,1.371274775342329,0.0
70.81695856044387,0.0,2.6075957074999634,1.0,1.0,1.5598535600961942,3.2043875803174164,1.6341512914412586,0.0,1.0,0.0,5.641537389671632,48.15906924431471,49.65062699800169,29.488853078463325,1.0,1.0,1.0,1.0,1.483233000441386,0.0
59.88922994115139,1.0,3.6671267563835213,1.0,0.0,1.5348393637722917,11.002618238134191,8.784200044266138,0.0,0.0,0.0,3.545771362616597,53.44442976327239,60.06117073665547,36.39279491940817,1.0,1.0,1.0,1.0,1.093735041021641,0.0
57.70841470849409,1.0,3.243697351602145,1.0,0.0,1.4364135692588098,10.049744217410154,7.058552074000179,0.0,1.0,0.0,6.7957026828360565,55.202448393429854,43.630783008785365,33.54379043954499,1.0,0.0,1.0,1.0,1.1481144524795697,0.0
69.72251331126476,0.0,3.4044184117458607,1.0,0.0,1.2506657732645905,5.4453589600238335,1.6341512914412586,0.0,0.0,0.0,6.833017070192441,43.7405694920818,39.83773074095033,38.08518273476356,0.0,1.0,1.0,1.0,2.115617166643531,1.0
53.35196176825941,1.0,3.286228385878861,1.0,0.0,1.2988732329269823,13.495252024507957,4.491375511516594,0.0,0.0,1.0,6.9304639152218295,44.62535741831267,44.386437916949625,35.25759234883246,0.0,0.0,1.0,0.0,1.8252645564445598,1.0
68.62842457282149,0.0,3.4764549497402832,0.0,0.0,1.9657541393708753,7.403678732266482,4.836083404079657,1.0,0.0,0.0,3.9812419199857714,56.08078711823672,56.35965348700977,31.236815083939085,1.0,0.0,1.0,1.0,1.1211581402326414,0.0
57.70841470849409,1.0,3.327112075456761,1.0,1.0,1.6893716183357803,1.6371740675795368,6.1177281701095065,1.0,0.0,0.0,6.1077689650147455,42.855214885966085,56.35965348700977,35.82590669524512,0.0,1.0,1.0,1.0,1.8904179134758532,0.0
63.16352233930273,1.0,3.104730992903362,1.0,0.0,1.4590157646441428,11.664228410987999,7.097297227182738,0.0,0.0,0.0,8.338926065644436,70.0790598870415,51.14699124404594,41.43499448237863,0.0,1.0,1.0,1.0,1.5344375954514742,0.0
71.91175511249051,0.0,3.366472027197499,1.0,1.0,1.0606651200937485,9.31038009798611,13.049161601477158,0.0,0.0,0.0,8.377761870753456,53.44442976327239,39.07602066737337,30.655917166189237,0.0,1.0,1.0,1.0,0.689572729039821,0.0
43.577752976299905,1.0,3.1531174505832222,1.0,1.0,1.172264407266413,0.009961755390862607,0.009961630086307084,1.0,0.0,0.0,4.185060148965791,31.287652711414736,43.630783008785365,38.08518273476356,0.0,0.0,0.0,0.0,1.9812082721330007,1.0
50.08941245044778,1.0,2.885306861943923,1.0,0.0,1.4836947258512918,3.0405558053871617,0.7568383914282515,1.0,1.0,0.0,7.442745012471559,39.307877910799455,42.87416903162535,32.39354946627029,0.0,1.0,1.0,1.0,1.3732537490720038,0.0
56.61864258694946,0.0,2.6075957074999634,1.0,0.0,1.236302309053817,14.529172690814814,8.53395027645614,1.0,1.0,0.0,4.438796506595703,62.21729412272978,39.07602066737337,31.236815083939085,1.0,0.0,1.0,0.0,1.0533323042795921,1.0
