1.0,1.0,9.077920665776208,1.0,7534.891591712823,1.0,0.0,1.0,0.0,0.0,0.0,10.979275616008826,0.0,1.0,0.0
1.0,1.0,9.077920665776208,1.0,11020.018704367334,1.0,0.0,1.0,0.0,0.0,0.0,11.61691559046569,0.0,0.0,0.0
1.0,1.0,12.556310496404922,1.0,8410.158565072454,1.0,0.0,0.0,0.0,0.0,0.0,12.192288551965659,1.0,1.0,0.0
1.0,1.0,4.336366831418453,0.0,16593.82372802159,0.0,0.0,0.0,0.0,0.0,0.0,10.979275616008826,0.0,1.0,1.0
1.0,1.0,13.325968396491657,0.0,9341.340221623905,0.0,0.0,1.0,0.0,0.0,1.0,10.979275616008826,1.0,0.0,0.0
1.0,1.0,9.077920665776208,0.0,5008.94407045194,0.0,0.0,1.0,0.0,0.0,0.0,10.702824919050974,1.0,1.0,0.0
1.0,1.0,5.73982870030165,1.0,4364.786477724304,1.0,0.0,1.0,0.0,0.0,0.0,10.10445715009473,0.0,0.0,0.0
0.0,0.0,3.5310414449915126,0.0,13248.462121290444,1.0,0.0,1.0,1.0,0.0,0.0,12.513127096501872,0.0,1.0,1.0
1.0,0.0,5.73982870030165,1.0,7820.491618911967,0.0,1.0,1.0,0.0,0.0,1.0,10.979275616008826,1.0,1.0,0.0
1.0,1.0,10.24894626559406,0.0,9664.317220715602,1.0,0.0,1.0,0.0,0.0,0.0,11.494866588696127,1.0,0.0,0.0
1.0,1.0,9.319804541448388,0.0,9993.641020776713,0.0,0.0,0.0,0.0,0.0,0.0,10.979275616008826,0.0,0.0,0.0
1.0,0.0,8.064863076949297,1.0,15288.391552594867,0.0,0.0,1.0,0.0,0.0,0.0,12.192288551965659,1.0,1.0,1.0
1.0,1.0,6.96292063534403,1.0,4364.786477724304,1.0,0.0,1.0,0.0,0.0,0.0,11.736492805599244,1.0,1.0,0.0
1.0,1.0,11.12516490410319,1.0,7534.891591712823,1.0,0.0,0.0,0.0,0.0,0.0,11.24284012879886,0.0,1.0,0.0
1.0,1.0,3.09047186213207,1.0,10671.459504590299,0.0,0.0,0.0,0.0,0.0,1.0,11.24284012879886,1.0,0.0,1.0
1.0,1.0,3.944765708551268,1.0,5235.087291538766,0.0,0.0,0.0,0.0,0.0,1.0,10.979275616008826,0.0,0.0,0.0
1.0,1.0,8.831757817433996,1.0,8112.235742773818,0.0,0.0,1.0,1.0,0.0,0.0,12.616500981884837,1.0,0.0,0.0
1.0,1.0,10.472573028560547,0.0,9664.317220715602,0.0,0.0,0.0,0.0,0.0,0.0,10.702824919050974,0.0,0.0,0.0
1.0,1.0,9.319804541448388,1.0,11020.018704367334,0.0,0.0,0.0,0.0,0.0,0.0,10.979275616008826,1.0,1.0,0.0
1.0,1.0,1.519592830292946,1.0,10329.344315101995,1.0,0.0,0.0,0.0,0.0,0.0,12.192288551965659,0.0,0.0,0.0
1.0,1.0,9.077920665776208,1.0,8714.294349684958,0.0,0.0,0.0,0.0,0.0,0.0,11.61691559046569,0.0,1.0,0.0
1.0,1.0,9.319804541448388,1.0,16151.822412774743,0.0,0.0,0.0,0.0,0.0,0.0,10.702824919050974,1.0,0.0,0.0
1.0,1.0,8.064863076949297,0.0,6981.983678204658,0.0,0.0,1.0,0.0,0.0,0.0,11.494866588696127,0.0,1.0,0.0
1.0,1.0,11.752964986896005,0.0,13643.005897508661,1.0,0.0,1.0,1.0,0.0,0.0,11.968688722240998,0.0,1.0,0.0
1.0,0.0,8.581057066842797,0.0,7820.491618911967,0.0,0.0,1.0,1.0,0.0,0.0,11.494866588696127,1.0,0.0,0.0
1.0,1.0,5.409187779844047,1.0,15288.391552594867,1.0,1.0,0.0,0.0,0.0,0.0,10.979275616008826,1.0,1.0,0.0
1.0,1.0,7.526626817991018,0.0,13643.005897508661,1.0,0.0,0.0,0.0,0.0,1.0,11.968688722240998,1.0,0.0,0.0
1.0,1.0,7.248206850395538,1.0,10671.459504590299,0.0,0.0,0.0,0.0,0.0,1.0,11.24284012879886,0.0,0.0,0.0
1.0,1.0,10.24894626559406,0.0,7534.891591712823,0.0,0.0,0.0,0.0,1.0,1.0,11.736492805599244,1.0,0.0,0.0
1.0,1.0,4.336366831418453,0.0,15288.391552594867,0.0,1.0,0.0,0.0,0.0,0.0,11.853714552201199,1.0,1.0,0.0
1.0,1.0,7.79869482747739,1.0,4573.8333640492765,0.0,0.0,1.0,1.0,0.0,0.0,10.702824919050974,0.0,0.0,0.0
1.0,1.0,11.752964986896005,0.0,5467.0078951570285,0.0,0.0,1.0,1.0,0.0,0.0,10.979275616008826,0.0,0.0,0.0
1.0,1.0,6.96292063534403,1.0,14866.90440462717,0.0,0.0,0.0,0.0,0.0,0.0,11.736492805599244,0.0,1.0,0.0
1.0,1.0,9.077920665776208,1.0,11020.018704367334,0.0,0.0,1.0,0.0,0.0,0.0,11.736492805599244,1.0,1.0,0.0
1.0,1.0,9.791653661229722,1.0,14452.197349235968,0.0,0.0,0.0,0.0,0.0,0.0,10.702824919050974,0.0,0.0,0.0
1.0,1.0,10.472573028560547,1.0,4573.8333640492765,1.0,0.0,1.0,0.0,0.0,0.0,10.702824919050974,1.0,1.0,0.0
1.0,1.0,10.472573028560547,0.0,16593.82372802159,0.0,0.0,1.0,1.0,0.0,0.0,10.10445715009473,0.0,0.0,0.0
1.0,1.0,9.077920665776208,0.0,9024.677030937428,1.0,0.0,1.0,1.0,0.0,1.0,12.408015490084688,1.0,0.0,0.0
1.0,1.0,9.319804541448388,1.0,15288.391552594867,0.0,0.0,1.0,1.0,0.0,1.0,11.494866588696127,1.0,0.0,0.0
1.0,1.0,10.022027991764086,1.0,9664.317220715602,1.0,0.0,0.0,0.0,0.0,0.0,11.494866588696127,0.0,0.0,0.0
1.0,1.0,10.91054729138117,0.0,8714.294349684958,0.0,1.0,0.0,0.0,0.0,0.0,11.736492805599244,0.0,1.0,0.0
1.0,1.0,6.369301781034861,1.0,12104.677362589,1.0,1.0,0.0,0.0,0.0,0.0,11.968688722240998,0.0,0.0,0.0
1.0,1.0,9.557644278408674,1.0,5467.0078951570285,1.0,0.0,1.0,1.0,0.0,0.0,11.494866588696127,0.0,0.0,0.0
1.0,0.0,10.022027991764086,0.0,9341.340221623905,1.0,0.0,1.0,1.0,0.0,0.0,10.979275616008826,1.0,1.0,0.0
1.0,0.0,9.319804541448388,1.0,10671.459504590299,0.0,0.0,0.0,0.0,0.0,0.0,10.979275616008826,1.0,0.0,0.0
1.0,1.0,13.13646431884912,1.0,13248.462121290444,0.0,0.0,1.0,0.0,0.0,0.0,11.736492805599244,1.0,1.0,0.0
0.0,0.0,3.944765708551268,1.0,14866.90440462717,0.0,0.0,0.0,0.0,0.0,1.0,11.24284012879886,1.0,1.0,1.0
1.0,1.0,13.13646431884912,1.0,9993.641020776713,0.0,0.0,0.0,0.0,0.0,0.0,11.736492805599244,1.0,0.0,0.0
1.0,0.0,2.6163202825680205,0.0,15288.391552594867,0.0,1.0,0.0,0.0,0.0,0.0,10.41187250609591,0.0,0.0,1.0
